method,step_nm,rms_nm,sample_reflectivity,sample_visibility_scale,coherence_model,incidence_cos,coherence_class,coherence_quant,lambda_class_nm,lambda1_nm,lambda2_nm,lambda_eff_um,class_visibility,class_visibility_eff,class_photons_per_pixel,class_photons_per_pixel_eff,class_mean_counts_per_pixel_frame,crlb_phi_rad_mean,crlb_phi_rad_median,crlb_phi_rad_p90,crlb_h_nm_mean,crlb_h_nm_median,crlb_h_nm_p90,quant_interferometer,quant_detector_model,quant_visibility,quant_visibility_eff,quant_pairs_per_pixel,quant_pairs_per_pixel_eff,gate_time_s,tau_c_s,eta1,eta2,dark1_hz,dark2_hz,phase_step_sigma_deg,deadtime1_s,deadtime2_s,background_drift_frac,amplitude_drift_frac,normalize_frames,hybrid_smooth_sigma_px,recon,rep,Sa_true_nm,Sq_true_nm,Sz_true_nm,Sa_est_nm,Sq_est_nm,Sz_est_nm,bias_Sa_nm,bias_Sq_nm,bias_Sz_nm,rmse_h_nm,step_est_nm,step_err_nm,quant_mean_counts_per_pixel_frame,crlb_phi_coarse_rad_median,crlb_h_coarse_nm_median,quant_target_mean_counts,quant_target_mean_counts_eff,su11_gain
classical,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,16000.006561279297,0.7761626494088214,0.5518697421191192,1.2840439818056544,32.85901253092638,23.363524108694566,54.36027786257072,-,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,2,64.34518646245138,79.68847520541914,509.18388229070416,193.90086325968736,261.0616067826965,2020.3734296834436,129.55567679723598,181.37313157727735,1511.1895473927395,255.0163171671385,-248.64756358182734,-248.64756358182734,,,,,,
quant_diff,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,16000.006561279297,0.20805122494839268,0.19906831861406832,0.2672586533395447,10849.10602912171,10380.68050894067,13936.55561509062,diff,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,2,64.34518646245138,79.68847520541914,509.18388229070416,8623.091572177163,10883.926477848221,92008.26972289759,8558.746385714712,10804.238002642802,91499.08584060687,10884.047626357175,93.70405623980733,93.70405623980733,5999.941146850586,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,16000.006561279297,0.7761626494088214,0.5518697421191192,1.2840439818056544,32.85901253092638,23.363524108694566,54.36027786257072,diff,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,2,64.34518646245138,79.68847520541914,509.18388229070416,1608.7724249208215,2006.9858320829367,15297.005453848724,1544.42723845837,1927.2973568775176,14787.821571558019,2007.6860262344255,100.73405257202195,100.73405257202195,5999.941146850586,0.19906831861406832,10380.68050894067,0.0,0.0,0.0
quant_noon2,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.016737834412269944,80000.0,16000.0,16000.006561279297,0.20776841475510663,0.19905342579327284,0.2673319105102686,6.696142470895068,6.41526817251097,8.615806988291666,noon2,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,2,64.34518646245138,79.68847520541914,509.18388229070416,64.54693928816891,79.93429342845803,520.4109453983486,0.2017528257175396,0.2458182230388918,11.227063107644456,6.715159846318248,8.513931363258523,8.513931363258523,6000.122177124023,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.016737834412269944,80000.0,16000.0,16000.006561279297,0.7761626494088214,0.5518697421191192,1.2840439818056544,32.85901253092638,23.363524108694566,54.36027786257072,noon2,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,2,64.34518646245138,79.68847520541914,509.18388229070416,69.89133774386306,86.74059223432428,631.3491663313868,5.546151281411696,7.052117028905135,122.16528404068261,35.315754809975374,7.832453661470413,7.832453661470413,6000.122177124023,0.19905342579327284,6.41526817251097,0.0,0.0,0.0
classical,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,15999.553009033203,0.7530203405630723,0.5457762151594419,1.2755504939828537,31.879277913528544,23.105553335586528,54.00070423066091,-,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,3,64.69882142805872,79.9962728428014,496.99731553182613,183.4972451570482,247.55575163137743,2087.1971879364714,118.79842372898949,167.55947878857603,1590.1998724046452,242.1911409982422,230.06291011348037,230.06291011348037,,,,,,
quant_diff,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,15999.553009033203,0.20770084833064817,0.19850884305395716,0.266880927819313,10830.83517742652,10351.505916607199,13916.858618738326,diff,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,3,64.69882142805872,79.9962728428014,496.99731553182613,8538.937653362518,10756.509951368418,88055.50083591221,8474.238831934459,10676.513678525616,87558.50352038039,10755.637942858952,-149.4043903700845,-149.4043903700845,5999.720657348633,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,15999.553009033203,0.7530203405630723,0.5457762151594419,1.2755504939828537,31.879277913528544,23.105553335586528,54.00070423066091,diff,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,3,64.69882142805872,79.9962728428014,496.99731553182613,1705.8852804898272,2148.801902284562,16361.751128095622,1641.1864590617686,2068.8056294417606,15864.753812563798,2144.905862835928,10.141942954589204,10.141942954589204,5999.720657348633,0.19850884305395716,10351.505916607199,0.0,0.0,0.0
quant_noon2,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.016737834412269944,80000.0,16000.0,15999.553009033203,0.20802584229110482,0.1993007539207703,0.2674735158135392,6.704439071025589,6.423239280057487,8.620370768048332,noon2,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,3,64.69882142805872,79.9962728428014,496.99731553182613,64.86575522380821,80.16126524309517,502.3887542953533,0.16693379574949554,0.1649924002937676,5.391438763527197,6.69403968710747,3.234300434499888,3.234300434499888,5999.717330932617,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.016737834412269944,80000.0,16000.0,15999.553009033203,0.7530203405630723,0.5457762151594419,1.2755504939828537,31.879277913528544,23.105553335586528,54.00070423066091,noon2,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,3,64.69882142805872,79.9962728428014,496.99731553182613,71.38568214423003,89.25185117471358,629.2855676506847,6.686860716171314,9.255578331912181,132.28825211885857,44.15573659619027,2.7819525906811413,2.7819525906811413,5999.717330932617,0.1993007539207703,6.423239280057487,0.0,0.0,0.0
classical,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,16000.6689453125,0.7636121143652181,0.5519454143787652,1.2855543324188858,32.32768293321679,23.366727710065803,54.424218880299506,-,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,4,64.64017692465141,79.88821086621266,496.3154119796947,209.98136567550466,273.6828760484542,2031.2548130340163,145.34118875085323,193.79466518224154,1534.9394010543215,266.93076092737783,195.94657308934836,195.94657308934836,,,,,,
quant_diff,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,16000.6689453125,0.2078188842000388,0.19932420954295055,0.2669865870648198,10836.99031380015,10394.024279543426,13922.36835970594,diff,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,4,64.64017692465141,79.88821086621266,496.3154119796947,8526.810669967697,10754.612620154694,107024.1863742844,8462.170493043046,10674.724409288481,106527.8709623047,10754.291069177463,338.607717015874,338.607717015874,6000.386459350586,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,16000.6689453125,0.7636121143652181,0.5519454143787652,1.2855543324188858,32.32768293321679,23.366727710065803,54.424218880299506,diff,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,4,64.64017692465141,79.88821086621266,496.3154119796947,1695.803371671534,2140.1190217554044,17745.92145943069,1631.1631947468825,2060.2308108891916,17249.606047450998,2138.758199014318,274.08659362196545,274.08659362196545,6000.386459350586,0.19932420954295055,10394.024279543426,0.0,0.0,0.0
quant_noon2,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.016737834412269944,80000.0,16000.0,16000.6689453125,0.2081303550557699,0.19930261269527355,0.26653425480410037,6.7078073999558985,6.42329918627042,8.590099441465936,noon2,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,4,64.64017692465141,79.88821086621266,496.3154119796947,64.83240067486638,80.14157404561549,510.25972010391996,0.19222375021497135,0.25336317940282455,13.944308124225206,6.669892724885724,-16.513973752286724,-16.513973752286724,6000.393508911133,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.016737834412269944,80000.0,16000.0,16000.6689453125,0.7636121143652181,0.5519454143787652,1.2855543324188858,32.32768293321679,23.366727710065803,54.424218880299506,noon2,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,4,64.64017692465141,79.88821086621266,496.3154119796947,69.63408425455016,86.43247725942832,630.7408609011653,4.993907329898745,6.544266393215664,134.42544892147055,34.92064406849748,-12.702069177138187,-12.702069177138187,6000.393508911133,0.19930261269527355,6.42329918627042,0.0,0.0,0.0
classical,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,16000.041854858398,0.7804144092190722,0.5491587123185493,1.2698343207265377,33.03901169603685,23.248752079588947,53.75870880766381,-,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,63.83196241206738,78.72142622258168,497.24798357818315,212.89535112636952,280.8667236100351,2227.679062189066,149.06338871430214,202.14529738745338,1730.4310786108827,273.39049226997207,-247.76251059710904,-247.76251059710904,,,,,,
quant_diff,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,16000.041854858398,0.20822255551947044,0.19951654032357075,0.26686144299001924,10858.04028813467,10404.053622231168,13915.842556568927,diff,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,63.83196241206738,78.72142622258168,497.24798357818315,8485.080624909222,10783.701291153424,95494.13214040746,8421.248662497155,10704.979864930843,94996.88415682927,10783.066471106355,152.92264015699192,152.92264015699192,6000.02326965332,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,16000.041854858398,0.7804144092190722,0.5491587123185493,1.2698343207265377,33.03901169603685,23.248752079588947,53.75870880766381,diff,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,63.83196241206738,78.72142622258168,497.24798357818315,1629.8898374583248,2049.492894565585,14332.30011902396,1566.0578750462573,1970.771468343003,13835.052135445776,2046.4389720357867,165.7090927554562,165.7090927554562,6000.02326965332,0.19951654032357075,10404.053622231168,0.0,0.0,0.0
quant_noon2,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.016737834412269944,80000.0,16000.0,16000.041854858398,0.20835806862279616,0.1994628047242925,0.2663774345739684,6.715146352265665,6.4284619953060345,8.585045301718464,noon2,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,63.83196241206738,78.72142622258168,497.24798357818315,64.06089001996328,79.01223832273298,498.3187945285453,0.22892760789590053,0.29081210015130166,1.0708109503621481,6.631501428899743,-16.677749853067613,-16.677749853067613,6000.025405883789,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.016737834412269944,80000.0,16000.0,16000.041854858398,0.7804144092190722,0.5491587123185493,1.2698343207265377,33.03901169603685,23.248752079588947,53.75870880766381,noon2,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,63.83196241206738,78.72142622258168,497.24798357818315,69.13981641066165,85.54975073906834,604.7314460851563,5.307853998594279,6.828324516486662,107.48346250697311,35.050244039074464,-14.17123115281831,-14.17123115281831,6000.025405883789,0.1994628047242925,6.4284619953060345,0.0,0.0,0.0
classical,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,15999.553741455078,0.764602665205286,0.5475900823569111,1.2664346018077652,32.36961811586325,23.182343793123323,53.614780976765665,-,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,64.00824378958805,79.81191698851954,520.6375093880803,221.13638154248133,294.30049508777165,2461.5352108850307,157.12813775289328,214.4885780992521,1940.8977014969503,285.77112841287607,151.26215421638582,151.26215421638582,,,,,,
quant_diff,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,15999.553741455078,0.208238654649182,0.19941067466949133,0.2661153800596818,10858.879798525735,10398.533117815801,13876.938119271643,diff,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,64.00824378958805,79.81191698851954,520.6375093880803,8556.715128512355,10828.869166499608,98404.92893250263,8492.706884722766,10749.057249511088,97884.29142311456,10827.114637868503,180.76266348721788,180.76266348721788,5999.752365112305,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.016737834412269944,80000.0,16000.0,15999.553741455078,0.764602665205286,0.5475900823569111,1.2664346018077652,32.36961811586325,23.182343793123323,53.614780976765665,diff,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,64.00824378958805,79.81191698851954,520.6375093880803,1707.7854088833137,2137.4115571167845,17161.88755663969,1643.7771650937257,2057.599640128265,16641.250047251608,2129.5710920952847,240.74527451523537,240.74527451523537,5999.752365112305,0.19941067466949133,10398.533117815801,0.0,0.0,0.0
quant_noon2,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.016737834412269944,80000.0,16000.0,15999.553741455078,0.20852560893737793,0.1997668421373892,0.26665715647475585,6.72054598828532,6.438260779384825,8.594060424166747,noon2,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,64.00824378958805,79.81191698851954,520.6375093880803,64.28411813760653,80.13799856153013,539.4815389351579,0.2758743480184698,0.32608157301057755,18.844029547077596,6.713436591415052,-3.6739468832546356,-3.6739468832546356,5999.762832641602,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,80.0,0.2,0.7,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.016737834412269944,80000.0,16000.0,15999.553741455078,0.764602665205286,0.5475900823569111,1.2664346018077652,32.36961811586325,23.182343793123323,53.614780976765665,noon2,simple,0.6,0.08983412170841489,30000.0,6000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,64.00824378958805,79.81191698851954,520.6375093880803,69.47249517870762,86.89127174525179,633.3379733664655,5.464251389119563,7.079354756732241,112.70046397838519,35.41391920439115,-2.662548291551966,-2.662548291551966,5999.762832641602,0.1997668421373892,6.438260779384825,0.0,0.0,0.0
